# Residuals         
# Time              	p                   	k                   	omega               
49.17337            	4.248827995096e-02	1.615339870782e-07	9.461202465543e-08
49.18337            	4.199282134399e-02	1.590318670470e-07	9.164232115442e-08
49.19337            	4.137352625821e-02	1.578284481024e-07	8.934567814791e-08
49.20337            	4.057445290722e-02	1.576665962465e-07	8.860178722849e-08
49.21337            	3.964917171548e-02	1.595483698648e-07	9.026282674891e-08
49.22337            	3.880878872573e-02	1.637198943578e-07	9.327797185578e-08
49.23337            	3.882080938304e-02	1.687986678435e-07	9.673603428061e-08
49.24337            	3.823573506557e-02	1.743709108457e-07	1.003241598842e-07
49.25337            	3.686099296584e-02	1.801418218898e-07	1.039194542438e-07
49.26337            	3.418612493915e-02	1.859203106960e-07	1.074577666573e-07
49.27337            	3.117707601970e-02	1.915685603019e-07	1.108777888100e-07
49.28337            	2.872764499012e-02	1.970541580690e-07	1.141523031267e-07
49.29337            	2.658084950684e-02	2.022930107467e-07	1.172547149619e-07
49.30337            	2.467767588941e-02	2.072126373663e-07	1.201735472541e-07
49.31337            	2.294311503863e-02	2.117205063051e-07	1.228835045407e-07
49.32337            	2.137846998310e-02	2.158007028147e-07	1.253824225159e-07
49.33337            	2.005116197811e-02	2.194262249848e-07	1.276348509287e-07
49.34337            	1.896107506756e-02	2.225226394776e-07	1.296226081719e-07
49.35337            	1.809348697978e-02	2.250557412324e-07	1.313409419235e-07
49.36337            	1.739914653144e-02	2.270386565635e-07	1.327877098132e-07
49.37337            	1.683687428669e-02	2.285074883970e-07	1.339568744307e-07
49.38337            	1.643263283116e-02	2.294201831266e-07	1.348499548638e-07
49.39337            	1.615047386976e-02	2.297884366240e-07	1.354830167972e-07
49.40337            	1.590625744773e-02	2.295965224482e-07	1.358597533708e-07
49.41337            	1.572752330696e-02	2.289303502376e-07	1.359904931397e-07
49.42337            	1.559402795505e-02	2.279196809393e-07	1.358964266127e-07
49.43337            	1.552689963362e-02	2.266306828590e-07	1.355817620729e-07
49.44337            	1.553120700583e-02	2.249304168320e-07	1.350420328358e-07
49.45337            	1.560297880082e-02	2.227962819048e-07	1.342832398517e-07
49.46337            	1.587237336996e-02	2.204339176059e-07	1.333202099997e-07
49.47337            	1.643005884155e-02	2.179123003444e-07	1.321618697563e-07
49.48337            	1.713576400160e-02	2.152411588144e-07	1.308187734236e-07
49.49337            	1.792495824924e-02	2.124624342659e-07	1.292929456483e-07
49.50337            	1.879042129181e-02	2.096139411025e-07	1.275912970285e-07
49.51337            	1.973216454646e-02	2.066224385900e-07	1.256912507128e-07
49.52337            	2.068449246734e-02	2.033667104085e-07	1.236269235792e-07
49.53337            	2.161933783119e-02	1.998689020171e-07	1.214443081330e-07
49.54337            	2.255210824678e-02	1.962985679944e-07	1.191341279193e-07
49.55337            	2.353514835607e-02	1.925922148627e-07	1.167115629611e-07
49.56337            	2.456529010533e-02	1.887623071332e-07	1.141744629773e-07
49.57337            	2.556026260844e-02	1.849250191776e-07	1.115298397915e-07
49.58337            	2.664415165645e-02	1.809595630174e-07	1.087995236251e-07
49.59337            	2.776434168774e-02	1.768541909086e-07	1.060064252380e-07
49.60337            	2.876882755129e-02	1.727235082428e-07	1.031418917831e-07
49.61337            	2.987100131480e-02	1.686371663284e-07	1.002581293550e-07
49.62337            	3.102467014465e-02	1.646596550684e-07	9.733827288048e-08
49.63337            	3.206714887304e-02	1.608320556653e-07	9.442238896045e-08
49.64337            	3.287203530146e-02	1.573222881812e-07	9.152672505307e-08
49.65337            	3.360558206134e-02	1.544883449056e-07	8.871340439639e-08
49.66337            	3.429216533004e-02	1.527857187972e-07	8.604522819349e-08
49.67337            	3.476618581593e-02	1.521630750441e-07	8.357078187119e-08
49.68337            	3.521259585914e-02	1.522221346625e-07	8.140430709398e-08
49.69337            	3.554731544139e-02	1.532133232399e-07	8.041007510780e-08
49.70337            	3.596951916167e-02	1.558198454544e-07	8.173863928553e-08
49.71337            	3.624106450235e-02	1.598732850793e-07	8.421132817499e-08
49.72337            	3.680620217950e-02	1.647791947086e-07	8.703170834171e-08
49.73337            	3.854156560647e-02	1.701617780122e-07	8.996676680466e-08
49.74337            	3.845264428156e-02	1.756496709663e-07	9.296005155182e-08
49.75337            	3.815795958400e-02	1.812898833833e-07	9.598808832564e-08
49.76337            	3.603594175492e-02	1.869859657538e-07	9.900419618408e-08
49.77337            	3.392281435222e-02	1.927111537709e-07	1.020029981700e-07
49.78337            	3.220087516948e-02	1.984459092482e-07	1.049663767633e-07
49.79337            	3.076886529688e-02	2.040839515218e-07	1.078802270042e-07
49.80337            	2.950286291523e-02	2.097182661761e-07	1.107307557377e-07
49.81337            	2.830579301692e-02	2.150615960657e-07	1.134987270002e-07
49.82337            	2.710315373099e-02	2.201597241172e-07	1.161641945663e-07
49.83337            	2.593531356172e-02	2.250272668194e-07	1.187208880376e-07
49.84337            	2.465021402538e-02	2.296221792485e-07	1.211584769948e-07
49.85337            	2.344303148808e-02	2.338919434770e-07	1.234474144960e-07
49.86337            	2.219824076573e-02	2.377759040866e-07	1.255762672390e-07
49.87337            	2.098124082475e-02	2.411911006003e-07	1.275075465756e-07
49.88337            	1.989147584042e-02	2.440384886800e-07	1.292390965051e-07
49.89337            	1.893236348861e-02	2.463036887739e-07	1.307759425309e-07
49.90337            	1.804481587907e-02	2.481428424953e-07	1.321064516986e-07
49.91337            	1.730978890173e-02	2.495593516805e-07	1.332383398683e-07
49.92337            	1.664833231376e-02	2.503956918797e-07	1.341492905989e-07
49.93337            	1.617528170118e-02	2.507330617885e-07	1.348449806800e-07
49.94337            	1.581172339110e-02	2.505145879899e-07	1.353272226685e-07
49.95337            	1.567230111404e-02	2.498517433665e-07	1.355613532625e-07
49.96337            	1.596628423381e-02	2.486689120784e-07	1.355423884899e-07
49.97337            	1.692610109705e-02	2.471287007722e-07	1.352783317745e-07
49.98337            	1.829005402087e-02	2.453850438007e-07	1.347516996976e-07
49.99337            	1.990172466559e-02	2.434818527750e-07	1.339346091380e-07
50.00337            	2.148765594471e-02	2.411923927978e-07	1.328342306217e-07
50.01337            	2.312875236063e-02	2.384247340802e-07	1.314357763847e-07
50.02337            	2.485867158890e-02	2.351786536994e-07	1.297841447819e-07
50.03337            	2.671333819410e-02	2.315203490939e-07	1.278761268913e-07
50.04337            	2.854467237555e-02	2.274333477593e-07	1.257201354460e-07
50.05337            	3.032121521624e-02	2.228989039485e-07	1.233408264595e-07
50.06337            	3.209109013286e-02	2.180114193684e-07	1.207305127804e-07
50.07337            	3.376984059130e-02	2.127580845478e-07	1.178953419429e-07
50.08337            	3.532140093013e-02	2.072787787573e-07	1.148481977516e-07
50.09337            	3.680550100403e-02	2.014800510547e-07	1.116081638420e-07
50.10337            	3.817974827326e-02	1.953678305774e-07	1.082237879456e-07
50.11337            	3.945691987446e-02	1.891223542012e-07	1.047159569480e-07
50.12337            	4.026373142201e-02	1.828615969877e-07	1.011110623938e-07
50.13337            	4.068203147309e-02	1.767882985803e-07	9.745700295055e-08
50.14337            	4.078880093725e-02	1.711042184661e-07	9.381556807721e-08
50.15337            	4.078714455977e-02	1.662295852667e-07	9.030263835893e-08
50.16337            	4.031435147001e-02	1.629373757043e-07	8.707289694590e-08
50.17337            	3.968926856693e-02	1.612184454862e-07	8.431484173780e-08
50.18337            	3.894250686776e-02	1.606310287251e-07	8.246823836226e-08
50.19337            	3.794832188314e-02	1.612580474239e-07	8.258909836206e-08
50.20337            	3.696948103913e-02	1.642281434088e-07	8.476613350923e-08
50.21337            	3.610391130384e-02	1.689986313919e-07	8.788730545946e-08
50.22337            	3.599829589538e-02	1.745019634054e-07	9.131222640685e-08
50.23337            	3.489551819231e-02	1.802178480992e-07	9.483361624168e-08
50.24337            	3.345619626772e-02	1.860029182484e-07	9.834007549413e-08
50.25337            	3.065609659051e-02	1.917705215866e-07	1.017727611343e-07
50.26337            	2.806672740602e-02	1.974381428589e-07	1.050798230592e-07
50.27337            	2.584555534495e-02	2.028997133957e-07	1.082407073184e-07
50.28337            	2.392977178754e-02	2.081051515031e-07	1.112269674877e-07
50.29337            	2.228382877228e-02	2.129010383877e-07	1.140207287572e-07
50.30337            	2.082793946652e-02	2.171840367403e-07	1.166158636030e-07
50.31337            	1.950675637973e-02	2.209855671527e-07	1.189940527948e-07
50.32337            	1.840307558097e-02	2.242748866781e-07	1.211176333191e-07
50.33337            	1.753840936769e-02	2.270214076238e-07	1.229789828748e-07
50.34337            	1.688957600281e-02	2.292210037418e-07	1.245769812067e-07
50.35337            	1.641914634810e-02	2.308894850055e-07	1.259091447973e-07
50.36337            	1.603854546785e-02	2.319803979360e-07	1.269777674590e-07
50.37337            	1.578357262734e-02	2.324906027105e-07	1.277764860445e-07
50.38337            	1.558649286755e-02	2.324199161604e-07	1.283185411229e-07
50.39337            	1.543391399856e-02	2.318501103050e-07	1.286209039358e-07
50.40337            	1.530434282477e-02	2.307729040824e-07	1.286983859640e-07
50.41337            	1.524938032476e-02	2.292487245703e-07	1.285637451111e-07
50.42337            	1.523101407206e-02	2.274340522350e-07	1.282222346754e-07
50.43337            	1.525670795000e-02	2.252962411750e-07	1.276665287275e-07
50.44337            	1.541030435709e-02	2.228102187080e-07	1.269104047084e-07
50.45337            	1.573818056593e-02	2.200247846467e-07	1.259602936694e-07
50.46337            	1.624612095567e-02	2.170622356851e-07	1.248282865549e-07
50.47337            	1.686243327129e-02	2.139743671477e-07	1.235033943634e-07
50.48337            	1.760595220441e-02	2.107047870000e-07	1.219859613977e-07
50.49337            	1.839766857697e-02	2.073099815702e-07	1.202575500134e-07
50.50337            	1.921867981138e-02	2.037594588078e-07	1.183296873218e-07
50.51337            	2.008091420422e-02	2.000094015051e-07	1.162302214076e-07
50.52337            	2.097605045454e-02	1.960276619078e-07	1.140032985828e-07
50.53337            	2.183535145883e-02	1.918966670660e-07	1.116525286518e-07
50.54337            	2.274982360986e-02	1.876249591971e-07	1.091743324745e-07
50.55337            	2.368947560077e-02	1.833262363408e-07	1.065750915500e-07
50.56337            	2.458219537957e-02	1.789671407907e-07	1.038637470174e-07
50.57337            	2.549293864324e-02	1.746362275820e-07	1.010839871778e-07
50.58337            	2.647497755934e-02	1.703753029017e-07	9.824997747007e-08
50.59337            	2.748986329631e-02	1.660373469506e-07	9.538232514579e-08
50.60337            	2.851927897443e-02	1.618503958964e-07	9.249490074212e-08
50.61337            	2.957033505972e-02	1.579322179754e-07	8.959602644759e-08
50.62337            	3.052314116451e-02	1.542571160993e-07	8.669780513269e-08
50.63337            	3.121560995160e-02	1.510369018255e-07	8.383358135270e-08
50.64337            	3.207447192704e-02	1.486909217510e-07	8.106885698216e-08
50.65337            	3.274906794086e-02	1.475168351300e-07	7.848283417185e-08
50.66337            	3.336456680009e-02	1.472790271366e-07	7.608720645089e-08
50.67337            	3.389355240199e-02	1.476302128054e-07	7.412337143075e-08
50.68337            	3.453254529072e-02	1.493243563641e-07	7.402839170227e-08
50.69337            	3.499551563918e-02	1.526943779640e-07	7.605495043514e-08
50.70337            	3.546233732075e-02	1.572601055870e-07	7.875883876079e-08
50.71337            	3.661325585522e-02	1.624580500484e-07	8.168370907018e-08
50.72337            	3.814401566662e-02	1.679801615284e-07	8.468856159816e-08
50.73337            	3.839497582922e-02	1.736929765876e-07	8.775613708534e-08
50.74337            	3.760994946455e-02	1.795579375683e-07	9.085219232424e-08
50.75337            	3.553038267923e-02	1.855439470463e-07	9.393421854532e-08
50.76337            	3.360634694188e-02	1.915941531705e-07	9.700389819845e-08
50.77337            	3.206637741513e-02	1.976052870783e-07	1.000411169507e-07
50.78337            	3.065957599495e-02	2.035289180073e-07	1.030332776320e-07
50.79337            	2.937617101937e-02	2.093728925547e-07	1.059560713384e-07
50.80337            	2.819617393156e-02	2.151275766572e-07	1.087800356173e-07
50.81337            	2.692585979351e-02	2.207322877715e-07	1.114906094464e-07
50.82337            	2.563009076050e-02	2.260029288576e-07	1.140788586328e-07
50.83337            	2.431257851237e-02	2.310774823792e-07	1.165335051884e-07
50.84337            	2.311140947698e-02	2.357072278157e-07	1.188321097995e-07
50.85337            	2.188983559245e-02	2.398953739266e-07	1.209567891105e-07
50.86337            	2.079627770195e-02	2.437129177990e-07	1.228930249198e-07
50.87337            	1.976609143999e-02	2.468763543133e-07	1.246122264004e-07
50.88337            	1.892861151277e-02	2.493771062383e-07	1.261024176719e-07
50.89337            	1.812791018077e-02	2.513140984569e-07	1.273632632979e-07
50.90337            	1.744815953578e-02	2.527386071271e-07	1.283842380231e-07
50.91337            	1.691439121809e-02	2.536320285238e-07	1.291966989207e-07
50.92337            	1.650463535606e-02	2.539639525872e-07	1.297603198267e-07
50.93337            	1.622743518630e-02	2.537858060385e-07	1.300829308147e-07
50.94337            	1.633174744308e-02	2.531287310096e-07	1.301599304665e-07
50.95337            	1.683158462989e-02	2.520727429100e-07	1.299609090202e-07
50.96337            	1.790024446024e-02	2.505695315853e-07	1.294960531258e-07
50.97337            	1.924909064616e-02	2.487265784502e-07	1.287585597035e-07
50.98337            	2.078657745014e-02	2.465571832545e-07	1.277479090366e-07
50.99337            	2.228242401005e-02	2.440028263725e-07	1.264449446057e-07
51.00337            	2.386624706329e-02	2.409730928832e-07	1.249034680453e-07
51.01337            	2.552303414249e-02	2.375931899345e-07	1.230904559159e-07
51.02337            	2.716199825092e-02	2.337676971763e-07	1.210502425578e-07
51.03337            	2.883033942988e-02	2.294424506558e-07	1.187711808328e-07
51.04337            	3.050270599451e-02	2.246734928999e-07	1.162819391308e-07
51.05337            	3.206986450890e-02	2.194254150472e-07	1.135841693323e-07
